,Name,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,New_Price,Price,Location_Ahmedabad,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third
1709,Maruti Swift VXI Optional,2017,37124,20.4,1197,81.8,5.0,24.13492723492724,5.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1710,Maruti Baleno Delta Automatic,2017,44000,21.4,1197,83.1,5.0,24.13492723492724,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1711,Hyundai Accent GLE,2005,45200,13.2,1495,94.0,5.0,24.13492723492724,0.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
1712,Maruti Ritz LXi,2016,11000,18.5,1197,85.8,5.0,24.13492723492724,3.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1713,Tata Nano Lx,2011,65000,26.0,624,35.0,4.0,24.13492723492724,0.44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1714,Ford Figo Diesel EXI,2012,55005,20.0,1399,68.0,5.0,24.13492723492724,2.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1715,Volkswagen Passat Diesel Highline 2.0 TDI,2011,81650,18.33,1968,167.7,5.0,24.13492723492724,7.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1716,Fiat Linea Emotion Pack (Diesel),2010,160000,19.0,1248,93.0,5.0,24.13492723492724,2.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1717,Mahindra Xylo D4,2015,169000,14.95,2489,93.7,7.0,11.69,5.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1718,Maruti Wagon R VXI,2013,67263,18.9,998,67.1,5.0,24.13492723492724,3.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1719,Toyota Etios G Safety,2012,44223,17.6,1496,88.7,5.0,24.13492723492724,3.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1720,Hyundai Grand i10 Sportz,2015,36840,18.9,1197,82.0,5.0,24.13492723492724,5.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1721,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,2014,160000,12.99,2494,100.0,8.0,24.13492723492724,12.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
1722,Tata Indica V2 DLS TC,2008,133000,16.8,1405,62.0,5.0,24.13492723492724,0.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
1723,BMW 3 Series 320d Sport Line,2015,69123,18.88,1995,184.0,5.0,24.13492723492724,19.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1724,Ford Endeavour 3.2 Titanium AT 4X4,2017,38000,10.91,3198,197.0,7.0,24.13492723492724,30.48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1725,Maruti Ciaz Zeta,2017,5500,21.56,1462,103.25,5.0,11.11,8.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1726,Ford Figo 1.5D Titanium Plus MT,2015,1001,25.83,1498,99.0,5.0,24.13492723492724,7.55,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
1727,Chevrolet Aveo U-VA 1.2 LS,2007,59000,15.26,1150,74.9,5.0,24.13492723492724,0.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1728,Honda City 1.5 V AT,2011,78256,16.8,1497,118.0,5.0,24.13492723492724,4.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1729,Nissan Sunny XL,2016,90000,16.95,1498,97.6,5.0,24.13492723492724,6.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1730,Maruti Swift Dzire VXI,2016,18000,19.1,1197,85.8,5.0,24.13492723492724,4.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
1731,Ford Figo Diesel Titanium,2012,60000,20.0,1399,68.0,5.0,24.13492723492724,2.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
1732,Fiat Grande Punto 1.3 Emotion (Diesel),2011,130000,20.3,1248,75.0,5.0,24.13492723492724,2.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1733,Hyundai Elite i20 Petrol Asta,2018,32851,18.6,1197,81.86,5.0,24.13492723492724,8.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1734,Maruti Swift Dzire VDI,2014,32000,23.4,1248,74.0,5.0,24.13492723492724,4.35,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
1735,Ford Ecosport 1.5 DV5 MT Titanium,2014,62700,22.7,1498,89.84,5.0,24.13492723492724,6.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1736,Maruti Swift Dzire VDi,2010,71000,19.3,1248,73.9,5.0,24.13492723492724,3.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1737,Hyundai Grand i10 Sportz,2016,19947,18.9,1197,82.0,5.0,24.13492723492724,5.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1738,Ford Endeavour 3.0L 4X4 AT,2012,91000,11.4,2953,153.86,7.0,24.13492723492724,9.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1739,Volkswagen Polo Diesel Highline 1.2L,2014,74000,22.07,1199,73.9,5.0,24.13492723492724,5.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1740,Mahindra TUV 300 2015-2019 mHAWK100 T8,2018,55594,18.49,1493,100.0,7.0,24.13492723492724,8.48,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
1741,BMW X6 xDrive 40d,2013,58000,11.2,2993,306.0,4.0,24.13492723492724,48.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1742,Renault Duster 110PS Diesel RxZ,2012,110224,19.01,1461,108.45,5.0,24.13492723492724,6.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1743,Maruti Wagon R LXI,2010,21002,22.5,998,67.04,5.0,4.74,2.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1744,Maruti Ertiga SHVS VDI,2017,121000,24.52,1248,88.5,7.0,24.13492723492724,8.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
1745,Maruti Alto LXi BSIII,2010,73513,19.7,796,46.3,5.0,24.13492723492724,1.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1746,Maruti Wagon R AMT VXI Option,2015,34000,20.51,998,67.0,5.0,24.13492723492724,3.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1747,Maruti Eeco 7 Seater Standard,2017,28371,15.1,1196,73.0,7.0,4.98,4.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1748,Renault Duster 110PS Diesel RxL,2013,74755,19.6,1461,108.45,5.0,24.13492723492724,5.63,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
1749,Maruti Zen Estilo 1.1 LX BSIII,2011,25805,18.2,1061,64.0,5.0,24.13492723492724,2.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1750,Renault Duster Petrol RxL,2015,82603,13.06,1598,102.53,5.0,24.13492723492724,4.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1751,Honda Civic 2006-2010 1.8 S MT,2006,110000,13.5,1799,130.0,5.0,24.13492723492724,2.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1752,Mahindra XUV500 W8 2WD,2012,88000,16.0,2179,140.0,7.0,24.13492723492724,5.99,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1753,Mahindra Verito 1.5 D6 BSIV,2011,110000,21.0,1461,64.1,5.0,24.13492723492724,2.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1754,Renault KWID Climber 1.0 MT,2017,15000,21.7,999,67.0,5.0,4.98,4.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1755,Porsche Cayenne Diesel,2013,70000,15.15,2967,240.0,5.0,24.13492723492724,40.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1756,Maruti Swift DDiS VDI,2008,150000,28.4,1248,74.0,5.0,24.13492723492724,2.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1757,Datsun GO T Option,2016,19000,20.63,1198,67.0,5.0,24.13492723492724,2.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1758,Hyundai i20 1.2 Magna,2011,37442,18.5,1197,80.0,5.0,24.13492723492724,3.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1759,BMW 5 Series 2013-2017 520d Luxury Line,2016,63111,18.12,1995,190.0,5.0,24.13492723492724,30.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1760,Maruti Ertiga ZDI,2012,88000,20.77,1248,88.8,7.0,24.13492723492724,5.85,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1761,Hyundai Grand i10 Magna,2014,42355,18.9,1197,82.0,5.0,24.13492723492724,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1762,BMW 3 Series 330i,2011,75871,9.43,2996,254.0,5.0,24.13492723492724,14.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1763,Chevrolet Cruze LTZ,2011,65000,17.9,1998,163.7,5.0,24.13492723492724,4.55,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1764,Mercedes-Benz M-Class ML 350 4Matic,2015,69000,0.0,2987,165.0,5.0,24.13492723492724,38.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
1765,Maruti Ritz LDi,2011,79232,21.1,1248,73.9,5.0,24.13492723492724,2.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1766,Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,2007,220000,11.74,1796,186.0,5.0,24.13492723492724,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
1767,Hyundai i20 1.2 Magna Executive,2016,28470,18.6,1197,81.83,5.0,24.13492723492724,6.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1768,Hyundai EON 1.0 Kappa Magna Plus Optional,2014,9759,20.3,998,68.05,5.0,24.13492723492724,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
1769,Maruti Swift VDI,2014,75216,22.9,1248,74.0,5.0,24.13492723492724,5.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
1770,Hyundai i20 Sportz 1.2,2017,8000,18.6,1197,81.83,5.0,24.13492723492724,6.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1771,Maruti Ritz ZXi,2014,59451,18.5,1197,85.8,5.0,24.13492723492724,3.69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1772,Maruti Swift VDI,2013,53996,22.9,1248,74.0,5.0,24.13492723492724,5.45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1773,Honda WRV i-VTEC VX,2018,15135,17.5,1199,88.7,5.0,10.57,9.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1774,Hyundai Xcent 1.2 Kappa AT S Option,2015,53000,16.9,1197,81.86,5.0,24.13492723492724,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1775,Honda Amaze E i-Vtech,2013,40000,18.0,1198,86.7,5.0,24.13492723492724,2.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
1776,Hyundai Verna 1.6 SX VTVT (O),2013,21107,17.1,1591,121.3,5.0,24.13492723492724,5.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1777,Honda City V MT,2014,56000,16.8,1497,116.3,5.0,24.13492723492724,5.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1778,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,2017,19623,15.29,1591,121.3,5.0,24.13492723492724,13.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1779,Mahindra XUV500 W8 2WD,2014,70963,15.1,2179,140.0,7.0,24.13492723492724,7.83,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
1780,Maruti Wagon R LXI CNG,2013,25755,26.6,998,58.16,5.0,24.13492723492724,3.15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
1781,Toyota Innova 2.5 V Diesel 7-seater,2013,51450,12.8,2494,102.0,7.0,24.13492723492724,10.4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1782,Maruti Swift VDI,2012,75000,22.9,1248,74.0,5.0,24.13492723492724,4.35,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
1783,Maruti Wagon R VXI AMT,2017,37832,22.5,998,67.0,5.0,6.33,5.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1784,Hyundai Grand i10 1.2 Kappa Asta,2016,43041,18.9,1197,81.86,5.0,8.1,6.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1785,Honda Amaze VX i-DTEC,2014,97236,25.8,1498,98.6,5.0,24.13492723492724,4.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1786,BMW 3 Series 320d Highline,2010,83000,16.07,1995,181.0,5.0,24.13492723492724,12.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1787,Ford Figo Petrol Titanium,2011,65000,15.6,1196,70.0,5.0,24.13492723492724,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1788,Volkswagen Ameo 1.2 MPI Trendline,2018,46007,17.0,1198,73.75,5.0,24.13492723492724,5.71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1789,Ford Ecosport 1.5 DV5 MT Trend,2015,65925,22.7,1498,89.84,5.0,24.13492723492724,5.49,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1790,Honda City 1.3 EXI,2004,73500,13.0,1343,90.0,5.0,24.13492723492724,1.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1791,Mahindra XUV500 W6 2WD,2014,55000,16.0,2179,140.0,7.0,24.13492723492724,8.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
1792,Toyota Fortuner 4x2 Manual,2012,115000,13.0,2982,168.5,7.0,24.13492723492724,12.99,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1793,Hyundai Grand i10 1.2 Kappa Magna,2017,31184,18.9,1197,81.86,5.0,6.4,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
1794,Maruti Dzire AMT ZDI Plus,2017,41747,28.4,1248,73.75,5.0,11.26,9.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
1795,Maruti Swift VDI,2016,38143,22.9,1248,74.0,5.0,24.13492723492724,5.22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
1796,Volkswagen Polo Petrol Highline 1.2L,2012,19030,16.47,1198,73.9,5.0,24.13492723492724,3.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1797,Toyota Etios Liva 1.2 VX Dual Tone,2019,20877,18.16,1197,78.9,5.0,7.59,7.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1798,Maruti Swift VXI,2016,23555,22.0,1197,81.8,5.0,7.0,5.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1799,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,2013,29000,14.21,2143,203.0,5.0,24.13492723492724,29.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1800,Maruti Wagon R VXI,2013,61000,18.9,998,67.1,5.0,24.13492723492724,2.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1801,Tata Nano Lx BSIV,2012,4187,26.0,624,35.0,4.0,24.13492723492724,1.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1802,Skoda Laura 1.8 TSI Ambiente,2011,46000,13.4,1798,157.8,5.0,24.13492723492724,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1803,Volkswagen Polo GT TSI,2016,28000,17.21,1197,103.5,5.0,11.26,7.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
1804,Hyundai Verna 1.6 SX,2014,83558,22.32,1582,126.32,5.0,24.13492723492724,6.98,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1805,Tata Bolt Quadrajet XE,2017,40000,22.95,1248,74.0,5.0,7.43,5.25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1806,Hyundai EON D Lite Plus,2013,36000,21.1,814,55.2,5.0,24.13492723492724,1.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
1807,Audi A4 2.0 TDI 177 Bhp Premium Plus,2014,21000,17.11,1968,174.33,5.0,24.13492723492724,24.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1808,Toyota Innova 2.5 GX (Diesel) 7 Seater,2013,62162,12.99,2494,100.0,7.0,24.13492723492724,8.31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
1809,Mercedes-Benz M-Class ML 350 CDI,2012,83000,11.74,2987,254.8,5.0,24.13492723492724,36.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1810,Hyundai Xcent 1.1 CRDi S,2015,58000,24.4,1120,71.0,5.0,24.13492723492724,5.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
1811,Honda Accord 2.4 AT,2011,62332,11.7,2354,177.6,5.0,24.13492723492724,5.89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
1812,Volkswagen Vento 1.5 TDI Highline,2016,50867,20.34,1498,103.2,5.0,24.13492723492724,7.95,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
1813,Hyundai i20 Sportz Petrol,2010,73000,17.0,1197,80.0,5.0,24.13492723492724,2.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1814,Hyundai Elantra CRDi SX,2012,98008,22.7,1582,126.24,5.0,24.13492723492724,6.25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1815,Ford Figo Diesel Titanium,2015,36000,20.0,1399,68.05,5.0,24.13492723492724,4.95,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1816,Hyundai i20 1.2 Magna Executive,2019,27339,18.6,1197,81.83,5.0,24.13492723492724,6.27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1817,Hyundai Verna 1.6 CRDi SX,2017,25000,23.9,1582,126.2,5.0,24.13492723492724,8.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
1818,Hyundai Grand i10 Asta,2014,37000,18.9,1197,82.0,5.0,24.13492723492724,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
1819,Audi Q5 2.0 TDI,2015,56000,14.16,1968,174.3,5.0,24.13492723492724,35.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1820,Maruti Swift Dzire ZXi,2015,27000,17.5,1298,85.8,5.0,24.13492723492724,4.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
1821,Hyundai i20 Magna,2012,37000,18.5,1197,80.0,5.0,24.13492723492724,2.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
1822,Mahindra KUV 100 mFALCON D75 K4 Plus 5str,2017,10500,25.32,1198,77.0,5.0,24.13492723492724,4.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
1823,Hyundai Elantra 1.6 SX Option AT,2014,49000,18.23,1582,126.2,5.0,22.43,8.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1824,Jeep Compass 2.0 Limited Option Black,2017,7000,17.1,1956,170.0,5.0,24.02,17.45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1825,Maruti Vitara Brezza VDi Option,2017,71256,24.3,1248,88.5,5.0,24.13492723492724,9.58,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1826,Toyota Corolla Altis 1.8 GL,2012,83184,14.28,1798,138.03,5.0,21.69,6.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1827,Mahindra XUV500 W8 2WD,2013,87284,15.1,2179,140.0,7.0,24.13492723492724,7.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
1828,BMW X1 xDrive 20d xLine,2016,7000,20.68,1995,190.0,5.0,24.13492723492724,27.75,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1829,Hyundai i20 Magna 1.4 CRDi,2015,29000,22.54,1396,88.73,5.0,24.13492723492724,7.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1830,Mercedes-Benz GLE 350d,2017,33552,11.57,2987,254.79,5.0,95.13,64.87,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1831,Chevrolet Cruze LTZ,2013,64000,17.3,1998,163.7,5.0,24.13492723492724,6.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1832,Hyundai i20 1.2 Magna,2011,82000,18.5,1197,80.0,5.0,24.13492723492724,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1833,Honda Brio S MT,2012,70000,19.4,1198,86.8,5.0,24.13492723492724,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1834,Nissan Evalia 2013 XL,2013,166194,19.3,1461,84.8,7.0,24.13492723492724,3.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1835,Volkswagen Polo Petrol Trendline 1.2L,2015,58000,16.47,1198,73.9,5.0,24.13492723492724,3.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1836,Hyundai i10 Sportz 1.2,2010,77000,20.36,1197,78.9,5.0,24.13492723492724,2.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1837,Chevrolet Cruze LTZ AT,2009,73204,18.1,1991,147.9,4.0,24.13492723492724,3.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1838,Hyundai i10 Era,2007,70000,19.81,1086,68.05,5.0,24.13492723492724,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1839,Maruti Ertiga VDI,2014,79870,20.77,1248,88.76,7.0,24.13492723492724,5.35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1840,Honda Amaze S i-Dtech,2013,90000,25.8,1498,98.6,5.0,24.13492723492724,3.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1841,Mercedes-Benz A Class A180 Sport,2016,17000,15.5,1595,122.0,5.0,34.63,17.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
1842,Hyundai Grand i10 1.2 Kappa Magna,2018,46493,18.9,1197,81.86,5.0,6.32,5.53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1843,Hyundai i10 Sportz 1.2,2009,68000,20.36,1197,78.9,5.0,24.13492723492724,1.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1844,Maruti Swift DDiS ZDI Plus,2017,2000,28.4,1248,74.0,5.0,24.13492723492724,8.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1845,Honda City 1.3 EXI,1999,140000,13.0,1343,90.0,5.0,24.13492723492724,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1846,Toyota Innova 2.5 GX (Diesel) 7 Seater,2013,255000,12.99,2494,100.6,7.0,24.13492723492724,6.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1847,Mini Cooper Countryman D High,2014,45535,23.8,1998,112.0,5.0,24.13492723492724,19.41,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1848,Fiat Linea T-Jet Active,2016,39228,15.7,1368,112.4,5.0,24.13492723492724,6.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1849,Chevrolet Aveo 1.4 LT,2011,57000,14.49,1399,92.7,5.0,24.13492723492724,2.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1850,Hyundai i10 Era 1.1,2008,85445,19.81,1086,68.05,5.0,24.13492723492724,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1851,Hyundai Xcent 1.1 CRDi Base,2015,54000,24.4,1120,71.0,5.0,24.13492723492724,3.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1852,Maruti Celerio VXI AT,2014,53000,23.1,998,67.04,5.0,24.13492723492724,3.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
